Millesime,Catégorie juridique,Catégorie,Etablissement2,Ressource,Négociée,Valeur,Code département,Académie,Code Région,Région
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Cergy-Pontoise (UCP),Wiley-Blackwell - Revues,OUI,34455.0,D095,Versailles,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Descartes,Wiley-Blackwell - Revues,OUI,86467.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),Wiley-Blackwell - Revues,OUI,56747.49,D094,Créteil,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Sorbonne Nouvelle - Paris 3,Wiley-Blackwell - Revues,OUI,10028.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Wiley-Blackwell - Revues hors négociation Couperin,NON,265245.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Wiley-Blackwell - Revues hors négociation Couperin,NON,275919.0,D075,Paris,R11,Île-de-France
2015,Association loi de 1901,Fondation reconnue d'utilité publique,Fondation Maison des Sciences de l'homme (FMSH),Wiley-Blackwell - Revues hors négociation Couperin,NON,37602.0,D075,Paris,R11,Île-de-France
2018,Association loi de 1901,Fondation reconnue d'utilité publique,Fondation Maison des Sciences de l'homme (FMSH),Wiley-Blackwell - Revues hors négociation Couperin,NON,10855.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la recherche agronomique (INRA),Wiley-Blackwell - Revues hors négociation Couperin,NON,392214.0,D075,Paris,R11,Île-de-France
2018,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),Wiley-Blackwell - Revues hors négociation Couperin,NON,40045.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 1 - Panthéon Sorbonne (Paris 1),Wiley-Blackwell - Revues hors négociation Couperin,NON,12141.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris 1 - Panthéon Sorbonne (Paris 1),Wiley-Blackwell - Revues hors négociation Couperin,NON,12040.04,D075,Paris,R11,Île-de-France
2017,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,28113.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Collège de France,Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,1453.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Collège de France,Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,1630.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,8795.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris Diderot,Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,10947.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,8456.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Wiley-Blackwell E-Reference Works (ERW) + Current Protocols (CP) + Databases,OUI,6408.0,D075,Paris,R11,Île-de-France
2018,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire Cujas,Wolters Kluwer - Bases de données hors négociation Couperin,NON,36943.71,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Versailles Saint-Quentin-en-Yvelines (UVSQ),Wolters Kluwer - Bases de données hors négociation Couperin,NON,3915.0,D078,Versailles,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de Santé (BIUS),Wolters Kluwer - Revues hors négociation Couperin,NON,1704.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Wolters Kluwer - Revues hors négociation Couperin,NON,7680.0,D075,Paris,R11,Île-de-France
2016,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Wolters Kluwer - Revues hors négociation Couperin,NON,9766.0,D075,Paris,R11,Île-de-France
2016,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),Wolters Kluwer - Revues hors négociation Couperin,NON,10574.0,D075,Paris,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire de la Sorbonne (BIS),World Biographical Information System Online (WBIS),NON,3180.0,D075,Paris,R11,Île-de-France
2018,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque Sainte Geneviève (BSG),World Biographical Information System Online (WBIS),NON,3954.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Organisme de recherche,Institut national de recherche en informatique et en automatique (Inria),World Scientific Publishing - Revues,NON,17923.21,D078,Versailles,R11,Île-de-France
2016,Établissement public national à caractère administratif,Bibliothèque,Bibliothèque nationale de France (BNF),Xerfi,OUI,20060.0,D075,Paris,R11,Île-de-France
2017,Établissement public national à caractère administratif,Bibliothèque,Bibliothèque nationale de France (BNF),Xerfi,OUI,26850.0,D075,Paris,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,CentraleSupélec,Xerfi,OUI,8000.0,D091,Versailles,R11,Île-de-France
2016,SA à conseil d'administration,Établissement d’enseignement supérieur consulaire,ESCP Business School,Xerfi,OUI,16830.0,D075,Paris,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Sciences Po (IEP de Paris),Xerfi,OUI,14800.0,D075,Paris,R11,Île-de-France
2016,Sans personnalité juridique - secteur public,Bibliothèque,Centre de documentation IMT SudParis - IBT BS,Xerfi,OUI,11200.0,D091,Versailles,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),Xerfi,OUI,10500.0,D094,Créteil,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",École normale supérieure,École normale supérieure Paris-Saclay (ENS Paris-Saclay),Zentralblatt Math,OUI,607.0,D091,Versailles,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université de Versailles Saint-Quentin-en-Yvelines (UVSQ),Zentralblatt Math,OUI,607.0,D078,Versailles,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),Indexpresse,NON,6780.0,D094,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),Indexpresse,NON,6780.0,D094,Créteil,R11,Île-de-France
2018,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Paris-Est Créteil (UPEC),Indexpresse,NON,5520.0,D094,Créteil,R11,Île-de-France
2017,"Établissement public à caractère scientifique, culturel et professionnel",Université,Université Pierre-et-Marie-Curie (UPMC),Indexpresse,NON,5748.0,D075,Paris,R11,Île-de-France
2015,Association loi de 1901,Fédération,Fédération nationale des centres de lutte contre le cancer (Fédération UNICANCER),Informa Healthcare,NON,11675.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Informa Healthcare - Revues hors négociation Couperin,NON,42361.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Institut national de recherche en informatique et en automatique (Inria),Informs - Revues,NON,2309.0,D078,Versailles,R11,Île-de-France
2017,Établissement public national à caractère administratif,Organisme de recherche,Institut national de recherche en informatique et en automatique (Inria),Informs - Revues,NON,2328.0,D078,Versailles,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Inorganic Crystal Structure Database (ICSD),NON,10600.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Centre national de la recherche scientifique (CNRS),Inorganic Crystal Structure Database (ICSD),NON,32595.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,Commissariat à l’énergie atomique et aux énergies alternatives (CEA),Inspec (Clarivate Analytics),OUI,63900.0,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,CentraleSupélec,Inspec (RELX - Elsevier),OUI,15965.0,D091,Versailles,R11,Île-de-France
2017,Sans personnalité juridique - secteur public,Bibliothèque,Bibliothèque interuniversitaire Cujas,Institut du droit de la concurrence - Revues,NON,3422.0,D075,Paris,R11,Île-de-France
2015,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Institute of Mathematical Statistics (IMS)- Revues,NON,362.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Institute of Mathematical Statistics (IMS)- Revues,NON,434.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Organisme de recherche,Institut national de la santé et de la recherche médicale (INSERM),Institute of Mathematical Statistics (IMS)- Revues,NON,430.3,D075,Paris,R11,Île-de-France
2015,"Établissement public à caractère scientifique, culturel et professionnel",Grand établissement,Arts et Métiers Sciences et Technologies (Arts et Métiers),Institute of Physics (IOP) - revues,OUI,1818.0,D075,Paris,R11,Île-de-France
2018,Établissement public national à caractère administratif,Bibliothèque,Bibliothèque nationale de France (BNF),Institute of Physics (IOP) - revues,OUI,40345.0,D075,Paris,R11,Île-de-France
2016,Établissement public national à caractère industriel ou commercial doté d'un comptable public,Organisme de recherche,Commissariat à l’énergie atomique et aux énergies alternatives (CEA),Institute of Physics (IOP) - revues,OUI,287000.0,D075,Paris,R11,Île-de-France
